7 160.10
7 135.78
7 176.13
7 155.35
8 157.77
9 127.38
9 126.09
9 113.49
9 122.76
9 81.87
9 66.78
9 105.98
10 74.56
10 67.77
10 76.67
10 66.55
10 82.85
10 81.40
10 75.71
10 80.96
10 104.78
10 84.18
10 54.47
10 70.19
10 91.90
10 95.64
10 99.24
10 87.10
10 60.23
10 74.91
10 95.97
10 93.03
10 101.72
11 83.18
11 78.90
12 48.26
12 49.48
12 63.93
12 64.47
12 67.96
12 61.74
12 67.49
12 47.67
12 43.68
12 52.48
12 38.20
12 36.40
12 43.69
12 51.67
12 55.66
12 54.38
12 67.10
